Energy(eV):Ch_12+14:Ch12_Run3:Ch14_Run3
143.5	3639.3	1003.7	2635.6
143.7	3700.43	985.73	2714.7
143.9	3439.65	971.05	2468.6
144.1	3422.65	940.35	2482.3
144.3	3474.25	950.05	2524.2
144.5	3495.93	942.73	2553.2
144.7	3429.19	974.99	2454.2
144.9	3324.78	942.28	2382.5
145.1	3421.75	933.65	2488.1
145.3	3301.76	884.16	2417.6
145.5	3237.58	897.58	2340
145.7	3195.34	869.54	2325.8
145.9	3178.98	894.28	2284.7
146.1	3179.6	842.6	2337
146.3	3075.28	835.98	2239.3
146.5	3044.73	860.83	2183.9
146.7	3048.85	832.55	2216.3
146.9	3086.56	871.46	2215.1
147.1	2953.26	818.86	2134.4
147.3	3003.18	843.88	2159.3
147.5	2982.08	876.78	2105.3
147.7	2983.08	806.68	2176.4
147.9	2867.65	791.45	2076.2
148.1	2859.03	820.63	2038.4
148.3	2879.04	820.24	2058.8
148.5	2828.16	770.26	2057.9
148.7	2835.58	800.78	2034.8
148.9	2743.31	750.21	1993.1
149.1	2777.12	760.92	2016.2
149.3	2721.19	766.59	1954.6
149.5	2718.28	772.98	1945.3
149.7	2660.34	725.04	1935.3
149.9	2744.58	752.68	1991.9
150.1	2662.7	722.9	1939.8
150.3	2715.83	743.43	1972.4
150.5	2662.67	725.87	1936.8
150.7	2582.8	640.2	1942.6
150.9	2573.92	684.62	1889.3
151.1	2571.19	694.89	1876.3
151.3	2668.59	721.69	1946.9
151.5	2517.27	701.47	1815.8
151.7	2483.27	681.47	1801.8
151.9	2564.32	688.92	1875.4
152.1	2428.74	665.34	1763.4
152.3	2465.84	632.94	1832.9
152.5	2358.17	661.17	1697
152.7	2309.4	624	1685.4
152.9	2409.78	665.28	1744.5
153.1	2421.81	679.81	1742
153.3	2359.49	648.69	1710.8
153.5	2359.99	661.39	1698.6
153.7	2360.77	643.67	1717.1
153.9	2307.42	642.42	1665
154.1	2279.27	600.77	1678.5
154.3	2237.48	636.58	1600.9
154.5	2180.32	601.12	1579.2
154.7	2185.95	572.25	1613.7
154.9	2195.83	590.53	1605.3
155.1	2253.89	607.69	1646.2
155.3	2173.51	575.71	1597.8
155.5	2179.04	621.34	1557.7
155.7	2114.69	590.19	1524.5
155.9	2151.97	597.77	1554.2
156.1	2201.63	593.23	1608.4
156.3	2101.1	597.3	1503.8
156.5	2132.35	565.55	1566.8
156.7	2072.67	559.07	1513.6
156.9	2117.22	595.12	1522.1
157.1	2083.39	581.89	1501.5
157.3	2062.64	573.34	1489.3
157.5	2089.65	546.95	1542.7
157.7	2066.82	550.32	1516.5
157.9	2014.45	543.95	1470.5
158.1	2046.74	590.44	1456.3
158.3	2062.45	556.35	1506.1
158.5	2009.79	553.79	1456
158.7	2044.85	570.35	1474.5
158.9	1992.33	562.43	1429.9
159.1	1971.16	557.76	1413.4
159.3	1991.9	535.3	1456.6
159.5	1954.72	541.12	1413.6
159.7	1972.81	525.21	1447.6
159.9	1960.18	540.98	1419.2
160.1	1928.32	544.22	1384.1
160.3	2005.49	562.29	1443.2
160.5	2035.4	571.6	1463.8
160.7	1998.95	517.85	1481.1
160.9	1983.56	494.76	1488.8
161.1	1869.69	501.89	1367.8
161.3	1931.3	534.6	1396.7
161.5	1903.77	510.67	1393.1
161.7	1941.91	516.71	1425.2
161.9	1897	476.6	1420.4
162.1	1888.17	525.67	1362.5
162.3	1884.42	528.42	1356
162.5	1878.01	489.91	1388.1
162.7	1853.3	492.6	1360.7
162.9	1885.65	491.35	1394.3
163.1	1813.72	508.12	1305.6
163.3	1867.07	518.67	1348.4
163.5	1825.11	482.21	1342.9
163.7	1792.05	475.85	1316.2
163.9	1886.07	517.17	1368.9
164.1	1910.95	521.05	1389.9
164.3	1908.08	492.98	1415.1
164.5	1904.2	488.9	1415.3
164.7	1840.6	484.3	1356.3
164.9	1796.02	476.82	1319.2
165.1	1899.8	519.9	1379.9
165.3	1856.33	464.73	1391.6
165.5	1795.56	503.06	1292.5
165.7	1894.34	502.74	1391.6
165.9	1825.32	472.82	1352.5
166.1	1860.16	492.16	1368
166.3	1790.81	464.71	1326.1
166.5	1895.32	474.82	1420.5
166.7	1809.29	485.29	1324
166.9	1893.53	499.53	1394
167.1	1804.18	469.68	1334.5
167.3	1800.92	446.02	1354.9
167.5	1769.24	453.64	1315.6
167.7	1835.33	471.63	1363.7
167.9	1847.28	514.28	1333
